2023-02-10 11:18:02,664 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-03-06 16:09:42,392 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-compat-3.8.6.jar
2023-03-06 16:09:42,393 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-core-3.8.6.jar
2023-03-06 16:09:42,393 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-embedder-3.8.6.jar
2023-03-06 16:09:42,394 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-model-3.8.6.jar
2023-03-06 16:09:42,394 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-model-builder-3.8.6.jar
2023-03-06 16:09:42,395 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-plugin-api-3.8.6.jar
2023-03-06 16:09:42,398 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-repository-metadata-3.8.6.jar
2023-03-06 16:09:42,400 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-api-1.6.3.jar
2023-03-06 16:09:42,402 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-connector-basic-1.6.3.jar
2023-03-06 16:09:42,403 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-impl-1.6.3.jar
2023-03-06 16:09:42,403 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-provider-3.8.6.jar
2023-03-06 16:09:42,404 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-spi-1.6.3.jar
2023-03-06 16:09:42,405 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-transport-wagon-1.6.3.jar
2023-03-06 16:09:42,405 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-util-1.6.3.jar
2023-03-06 16:09:42,405 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-settings-3.8.6.jar
2023-03-06 16:09:42,406 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-settings-builder-3.8.6.jar
2023-03-06 16:09:42,407 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-shared-utils-3.3.4.jar
2023-03-06 16:09:42,407 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\okhttp-3.14.1.jar
2023-03-06 16:09:42,408 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\okio-1.17.3.jar
2023-03-06 16:09:42,409 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\org.eclipse.sisu.inject-0.3.5.jar
2023-03-06 16:09:42,409 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\org.eclipse.sisu.plexus-0.3.5.jar
2023-03-06 16:09:42,410 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-build-api-0.0.7.jar
2023-03-06 16:09:42,410 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-cipher-2.0.jar
2023-03-06 16:09:42,411 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-classworlds-2.6.0.jar
2023-03-06 16:09:42,411 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-component-annotations-2.1.0.jar
2023-03-06 16:09:42,412 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-interpolation-1.26.jar
2023-03-06 16:09:42,413 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-sec-dispatcher-2.0.jar
2023-03-06 16:09:42,416 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-utils-3.3.1.jar
2023-03-06 16:09:42,417 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-file-3.5.1.jar
2023-03-06 16:09:42,418 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-provider-api-3.5.1.jar
2023-03-06 16:09:42,422 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_30.1.0.v20221112-0806 [8])
2023-03-06 16:09:42,425 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\com.google.guava_30.1.0.v20221112-0806.jar
2023-03-06 16:09:42,427 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [431])
2023-03-06 16:09:42,429 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\slf4j.api_1.7.36.jar
2023-03-06 16:09:42,430 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [18])
2023-03-06 16:09:42,435 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-03-06 16:09:42,435 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221112-0806 [16])
2023-03-06 16:09:42,440 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\abc\.p2\pool\plugins\javax.annotation_1.3.5.v20221112-0806.jar
2023-03-06 16:09:42,447 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\abc\AppData\Local\Temp\m2e-archetypeGenerator10339089938954170956":
2023-03-06 16:09:42,453 [Worker-37: Launching mavenrun-4bd1265a-a9fe-4ebc-bc07-3577fa1237ca] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=am.ik.archetype -DarchetypeArtifactId=graalvm-blank-archetype -DarchetypeVersion=0.1.3 -DgroupId=com.senecaglobal -DartifactId=first-demo-project -Dversion=0.0.1-SNAPSHOT -Dpackage=com.senecaglobal.first_demo_project -DoutputDirectory=C:\Users\abc\eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-03-06 16:15:54,849 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/at/stderr/archetype-simple/1.4.0/archetype-simple-1.4.0.pom
2023-03-06 16:15:54,910 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/at/stderr/archetype-simple/1.4.0/archetype-simple-1.4.0.pom
2023-03-06 16:15:54,945 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/at/stderr/maven-parent/2.3.0/maven-parent-2.3.0.pom
2023-03-06 16:15:54,985 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/at/stderr/maven-parent/2.3.0/maven-parent-2.3.0.pom
2023-03-06 16:15:55,019 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/at/stderr/archetype-simple/1.4.0/archetype-simple-1.4.0.jar
2023-03-06 16:15:55,047 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/at/stderr/archetype-simple/1.4.0/archetype-simple-1.4.0.jar
2023-03-06 16:16:24,562 [Worker-37: Launching mavenrun-a04863ee-3895-4350-a1e4-2440ffe56334] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\abc\AppData\Local\Temp\m2e-archetypeGenerator17046703877468761059":
2023-03-06 16:16:24,562 [Worker-37: Launching mavenrun-a04863ee-3895-4350-a1e4-2440ffe56334] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -Dgitignore=.gitignore -DarchetypeGroupId=at.stderr -DarchetypeArtifactId=archetype-simple -DarchetypeVersion=1.4.0 -DgroupId=com.senecaGlobal -DartifactId=First-demo-project -Dversion=0.0.1-SNAPSHOT -Dpackage=com.senecaGlobal.First_demo_project -DoutputDirectory=C:\Users\abc\eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-03-06 16:19:30,911 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\abc\eclipse-workspace\First-demo-project\pom.xml
2023-03-06 16:19:31,266 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-source-plugin/3.2.1/maven-source-plugin-3.2.1.pom
2023-03-06 16:19:31,322 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-source-plugin/3.2.1/maven-source-plugin-3.2.1.pom
2023-03-06 16:19:31,354 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/33/maven-plugins-33.pom
2023-03-06 16:19:31,386 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/33/maven-plugins-33.pom
2023-03-06 16:19:31,447 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-source-plugin/3.2.1/maven-source-plugin-3.2.1.jar
2023-03-06 16:19:31,488 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-source-plugin/3.2.1/maven-source-plugin-3.2.1.jar
2023-03-06 16:19:31,532 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-javadoc-plugin/3.4.0/maven-javadoc-plugin-3.4.0.pom
2023-03-06 16:19:31,573 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-javadoc-plugin/3.4.0/maven-javadoc-plugin-3.4.0.pom
2023-03-06 16:19:31,606 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/34/maven-plugins-34.pom
2023-03-06 16:19:31,634 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/34/maven-plugins-34.pom
2023-03-06 16:19:31,670 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-javadoc-plugin/3.4.0/maven-javadoc-plugin-3.4.0.jar
2023-03-06 16:19:31,820 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-javadoc-plugin/3.4.0/maven-javadoc-plugin-3.4.0.jar
2023-03-06 16:19:31,913 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-enforcer-plugin/3.1.0/maven-enforcer-plugin-3.1.0.pom
2023-03-06 16:19:31,952 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-enforcer-plugin/3.1.0/maven-enforcer-plugin-3.1.0.pom
2023-03-06 16:19:31,983 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/enforcer/enforcer/3.1.0/enforcer-3.1.0.pom
2023-03-06 16:19:32,011 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/enforcer/enforcer/3.1.0/enforcer-3.1.0.pom
2023-03-06 16:19:32,040 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/36/maven-parent-36.pom
2023-03-06 16:19:32,077 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/36/maven-parent-36.pom
2023-03-06 16:19:32,108 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/26/apache-26.pom
2023-03-06 16:19:32,142 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/26/apache-26.pom
2023-03-06 16:19:32,177 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-enforcer-plugin/3.1.0/maven-enforcer-plugin-3.1.0.jar
2023-03-06 16:19:32,208 [Worker-44: Creating archetype-simple] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-enforcer-plugin/3.1.0/maven-enforcer-plugin-3.1.0.jar
